1237,MISCELLANEOUS
1241,SCRAP MERCHANT
1242,SCRAP MERCHANT
1243,MISCELLANEOUS
1248,MANUFACTURER(GENERAL)
1249,MANUFACTURER(GENERAL)
1250,MISCELLANEOUS
1251,MISCELLANEOUS
1252,MISCELLANEOUS
1256,SCRAP MERCHANT
1258,SCRAP MERCHANT
1259,MANUFACTURER(GENERAL)
1263,SCRAP MERCHANT
1265,SCRAP MERCHANT
1266,SCRAP MERCHANT
1267,MANUFACTURER(GENERAL)
1269,SCRAP MERCHANT
1271,SCRAP MERCHANT
1276,SCRAP MERCHANT
1278,SCRAP MERCHANT
1279,MANUFACTURER(GENERAL)
1280,MANUFACTURER(GENERAL)
1283,MANUFACTURER(GENERAL)
1289,MISCELLANEOUS
1290,MISCELLANEOUS
1291,MISCELLANEOUS
1292,SCRAP MERCHANT
1293,MISCELLANEOUS
1300,SCRAP MERCHANT
1302,MANUFACTURER(GENERAL)
1304,SCRAP MERCHANT
1306,SCRAP MERCHANT
1309,MANUFACTURER(GENERAL)
1310,SCRAP MERCHANT
1312,MANUFACTURER(GENERAL)
1313,SCRAP MERCHANT
1317,MANUFACTURER(GENERAL)
1322,SCRAP MERCHANT
1324,MANUFACTURER(GENERAL)
1330,MANUFACTURER(GENERAL)
1331,MANUFACTURER(GENERAL)
1335,MANUFACTURER(GENERAL)
1336,MANUFACTURER(GENERAL)
1337,MANUFACTURER(GENERAL)
1340,MANUFACTURER(GENERAL)
1341,MANUFACTURER(GENERAL)
1343,MANUFACTURER(GENERAL)
1347,MANUFACTURER(GENERAL)
1348,MANUFACTURER(GENERAL)
1349,MANUFACTURER(GENERAL)
1351,MANUFACTURER(GENERAL)
1353,TRADERS
1357,MANUFACTURER(GENERAL)
1358,TRADERS
1359,TRADERS
1360,MANUFACTURER(GENERAL)
1362,MANUFACTURER(GENERAL)
1363,TRADERS
1367,MANUFACTURER(GENERAL)
1368,TRADERS
1369,TRADERS
1370,MANUFACTURER(GENERAL)
1371,TRADERS
1372,MANUFACTURER(GENERAL)
1373,MANUFACTURER(GENERAL)
1375,TRADERS
1376,MISCELLANEOUS
1377,TRADERS
1378,TRADERS
1380,MANUFACTURER(GENERAL)
1381,MISCELLANEOUS
1383,TRADERS
1384,TRADERS
1385,MANUFACTURER(GENERAL)
1386,MANUFACTURER(GENERAL)
1388,MANUFACTURER(GENERAL)
1390,MANUFACTURER(GENERAL)
1391,MANUFACTURER(GENERAL)
1392,MANUFACTURER(GENERAL)
1393,SCRAP MERCHANT
1394,SCRAP MERCHANT
1395,SCRAP MERCHANT
1396,MANUFACTURER(GENERAL)
1397,SCRAP MERCHANT
1398,MANUFACTURER(GENERAL)
1399,SCRAP MERCHANT
1400,MISCELLANEOUS
1401,MISCELLANEOUS
1402,SCRAP MERCHANT
