,company,dpst,trantype,orderno,positionno,invoice,custcode,item,rate1,rate2,ed_amount,amth1,txah1,foreign_currency_amount,unitprice,deliveryqty,sales_amount,saleordertype,stoa,taxcode,orderdate,deladdress,salesrepcode,salesrep,lobcode,lineofbusiness
783,600,90040,613,603004693,30,17007335,CU1A03833,Z11005,1,1.00E-06,34200,190000,34200,190000,190000,1,190000,611,DLC070011,GSTAG14,21-11-2017 10:32,"(A UNIT OF AI ENTERPRISES PVT LTD)No:183,A-1,PULLPAKKAM VILLAGECHENGALPET - 603 002",200085,BASKARAN K,A01,4W Maruti
784,600,90040,613,603005413,30,17007336,CU1A03225,Z13037,1,1.00E-06,4975,99500,4975,99500,1990,50,99500,611,DA1053847,GSTAG16,26-12-2017 04:06,"No.3,16&17 KIADB INDL AREADODDABALLAPURBANGALORE-561203",200085,BASKARAN K,L01,Other Industry
785,600,90040,613,603005413,30,17007336,CU1A03225,Z13037,1,1.00E-06,4975,99500,4975,99500,1990,50,99500,611,DA1053847,GSTAG16,26-12-2017 04:06,"No.3,16&17 KIADB INDL AREADODDABALLAPURBANGALORE-561203",200085,BASKARAN K,L01,Other Industry
786,600,90042,613,603004704,30,17007337,CU1A03833,9099EL020,1,1.00E-06,13320,74000,13320,74000,74000,1,74000,611,DLC070011,GSTAG14,21-11-2017 10:33,"(A UNIT OF AI ENTERPRISES PVT LTD)No:183,A-1,PULLPAKKAM VILLAGECHENGALPET - 603 002",200085,BASKARAN K,A01,4W Maruti
787,600,90042,613,603004704,30,17007337,CU1A03833,9099EL020,1,1.00E-06,13320,74000,13320,74000,74000,1,74000,611,DLC070011,GSTAG14,21-11-2017 10:33,"(A UNIT OF AI ENTERPRISES PVT LTD)No:183,A-1,PULLPAKKAM VILLAGECHENGALPET - 603 002",200085,BASKARAN K,A01,4W Maruti
788,600,90040,613,603005070,30,17007209,CU1J01506,S11019,1,1.00E-06,79200,440000,79200,440000,440000,1,440000,611,ADD061159,GSTAG18,11-12-2017 03:30,"ALIPUR, SOHNA - GURGAON ROAD,SOHNA - 122 001 ",200085,BASKARAN K,A08,4W Hyundai
789,600,90040,613,603005070,30,17007209,CU1J01506,S11019,1,1.00E-06,79200,440000,79200,440000,440000,1,440000,611,ADD061159,GSTAG18,11-12-2017 03:30,"ALIPUR, SOHNA - GURGAON ROAD,SOHNA - 122 001 ",200085,BASKARAN K,A08,4W Hyundai
790,600,90040,613,603004617,50,17007304,CU1R02714,FRT,1,1.00E-06,2520,14000,2520,14000,14000,1,14000,611,ADD060961,GSTAG18,17-11-2017 08:42,"DOOR NO.2-60/C4, OUTDOOR SOLUTIONSKALLAPU, MANGALORE - 575002KARNATAKA",200085,BASKARAN K,A24,4W - MFC
791,600,90040,613,603004617,50,17007304,CU1R02714,FRT,1,1.00E-06,2520,14000,2520,14000,14000,1,14000,611,ADD060961,GSTAG18,17-11-2017 08:42,"DOOR NO.2-60/C4, OUTDOOR SOLUTIONSKALLAPU, MANGALORE - 575002KARNATAKA",200085,BASKARAN K,A24,4W - MFC
792,600,90042,613,603005456,10,17007224,CU1S02585,200320440,1,1.00E-06,20160,112000,20160,112000,56000,2,112000,611,DA1057112,GSTAG18,27-12-2017 03:31,"VILLAGE DARUA,HALLO MAJRA ROADNEAR POULTRY FARMCHANDIGARH-160002",200085,BASKARAN K,502,DEALERS
793,600,90042,613,603005456,10,17007224,CU1S02585,200320440,1,1.00E-06,20160,112000,20160,112000,56000,2,112000,611,DA1057112,GSTAG18,27-12-2017 03:31,"VILLAGE DARUA,HALLO MAJRA ROADNEAR POULTRY FARMCHANDIGARH-160002",200085,BASKARAN K,502,DEALERS
794,600,90042,613,603005500,50,17007317,CU1E01102,K13990004,1,1.00E-06,864,4800,864,4800,2400,2,4800,611,ADD061500,GSTAG18,28-12-2017 09:31,PILIBHIT BY-PASS ROADOPPOSITE FUN CITYBAREILLY(U.P.)-243 006,200085,BASKARAN K,A01,4W Maruti
795,600,90042,613,603005500,50,17007317,CU1E01102,K13990004,1,1.00E-06,864,4800,864,4800,2400,2,4800,611,ADD061500,GSTAG18,28-12-2017 09:31,PILIBHIT BY-PASS ROADOPPOSITE FUN CITYBAREILLY(U.P.)-243 006,200085,BASKARAN K,A01,4W Maruti
796,600,90042,613,603005500,100,17007317,CU1E01102,TMTA00515,1,1.00E-06,18720,104000,18720,104000,52000,2,104000,611,ADD061500,GSTAG18,28-12-2017 09:31,PILIBHIT BY-PASS ROADOPPOSITE FUN CITYBAREILLY(U.P.)-243 006,200085,BASKARAN K,A01,4W Maruti
797,600,90042,613,603005500,100,17007317,CU1E01102,TMTA00515,1,1.00E-06,18720,104000,18720,104000,52000,2,104000,611,ADD061500,GSTAG18,28-12-2017 09:31,PILIBHIT BY-PASS ROADOPPOSITE FUN CITYBAREILLY(U.P.)-243 006,200085,BASKARAN K,A01,4W Maruti
798,600,90042,613,603005400,20,17007234,CU1M04087,FRT,1,1.00E-06,720,4000,720,4000,4000,1,4000,611,ADD061430,GSTAG18,22-12-2017 11:30,SUBHASH NAGAR YAMUNA NAGARHARIYANA-135 001 ,200085,BASKARAN K,C08,TYRE General
799,600,90042,613,603005400,20,17007234,CU1M04087,FRT,1,1.00E-06,720,4000,720,4000,4000,1,4000,611,ADD061430,GSTAG18,22-12-2017 11:30,SUBHASH NAGAR YAMUNA NAGARHARIYANA-135 001 ,200085,BASKARAN K,C08,TYRE General
800,600,90050,613,603005517,20,17007434,CU1D01127,3603IHV00,1,1.00E-06,25812,143400,25812,143400,5736,25,143400,611,DLC056448,GSTAG18,28-12-2017 12:31,"393/11, ROAD No.5, SUBHASH NAGARAJMER - 305 001MOB:0-98281 12629",200085,BASKARAN K,A13,4W Unorganised/General
801,600,90050,613,603005517,20,17007434,CU1D01127,3603IHV00,1,1.00E-06,25812,143400,25812,143400,5736,25,143400,611,DLC056448,GSTAG18,28-12-2017 12:31,"393/11, ROAD No.5, SUBHASH NAGARAJMER - 305 001MOB:0-98281 12629",200085,BASKARAN K,A13,4W Unorganised/General
802,600,90040,613,603005494,10,17007376,CU1C02501,Z12101,1,1.00E-06,129960,722000,129960,722000,72200,10,722000,611,ADD044111,GSTAG18,28-12-2017 05:31,"PONGUMOODU, MEDICAL COLLEGETHIRUVANANTHAPURAM - 695011MOB:96455 76221",200085,BASKARAN K,A08,4W Hyundai
803,600,90040,613,603005494,10,17007376,CU1C02501,Z12101,1,1.00E-06,129960,722000,129960,722000,72200,10,722000,611,ADD044111,GSTAG18,28-12-2017 05:31,"PONGUMOODU, MEDICAL COLLEGETHIRUVANANTHAPURAM - 695011MOB:96455 76221",200085,BASKARAN K,A08,4W Hyundai
804,600,90040,613,603005541,10,17007390,CU1S02585,S15034,1,1.00E-06,43200,240000,43200,240000,60000,4,240000,611,ADD016067,GSTAG18,29-12-2017 05:31,"SCO- 116, FIRST FLOOR, SECTOR-47CCHANDIGARH-160 047 ",200085,BASKARAN K,A13,4W Unorganised/General
805,600,90040,613,603005541,10,17007390,CU1S02585,S15034,1,1.00E-06,43200,240000,43200,240000,60000,4,240000,611,ADD016067,GSTAG18,29-12-2017 05:31,"SCO- 116, FIRST FLOOR, SECTOR-47CCHANDIGARH-160 047 ",200085,BASKARAN K,A13,4W Unorganised/General
806,600,90042,613,603004527,50,17007391,CU1C02180,TMTA00528,1,1.00E-06,4320,24000,4320,24000,12000,2,24000,611,ADD060949,GSTAG18,14-11-2017 12:50,NEAR CHORAHAT BY PASSREWA (M.P.) - 486001 ,200085,BASKARAN K,A01,4W Maruti
807,600,90042,613,603004527,50,17007391,CU1C02180,TMTA00528,1,1.00E-06,4320,24000,4320,24000,12000,2,24000,611,ADD060949,GSTAG18,14-11-2017 12:50,NEAR CHORAHAT BY PASSREWA (M.P.) - 486001 ,200085,BASKARAN K,A01,4W Maruti
808,600,90042,613,603005290,90,17007401,CU1R01721,TMTA00516,1,1.00E-06,8384.4,46580,8384.4,46580,23290,2,46580,611,DLC067910,GSTAG18,19-12-2017 13:31,"PLOT No.112/11, AT VAVDIGODHRA DAHOD HIGHWAYGODHRA - 389 001",200085,BASKARAN K,A01,4W Maruti
809,600,90042,613,603005290,90,17007401,CU1R01721,TMTA00516,1,1.00E-06,8384.4,46580,8384.4,46580,23290,2,46580,611,DLC067910,GSTAG18,19-12-2017 13:31,"PLOT No.112/11, AT VAVDIGODHRA DAHOD HIGHWAYGODHRA - 389 001",200085,BASKARAN K,A01,4W Maruti
810,600,90050,613,603005457,10,17007419,CU1A02200,3603IHV00,1,1.00E-06,14247.36,79152,14247.36,79152,6596,12,79152,611,DLC032297,GSTAG18,27-12-2017 03:31,"112/7, TRIKUTA NAGARJAMMU - 180 012MOB:94191 81209",200085,BASKARAN K,A13,4W Unorganised/General
811,600,90050,613,603005457,10,17007419,CU1A02200,3603IHV00,1,1.00E-06,14247.36,79152,14247.36,79152,6596,12,79152,611,DLC032297,GSTAG18,27-12-2017 03:31,"112/7, TRIKUTA NAGARJAMMU - 180 012MOB:94191 81209",200085,BASKARAN K,A13,4W Unorganised/General
812,600,90042,613,603004564,100,17007406,CU1K02736,TMTA00527,1,1.00E-06,3240,18000,3240,18000,18000,1,18000,611,ADD060915,GSTAG18,16-11-2017 03:15,"SARRA,CHHINDWARA (M.P.)-480 001 ",200085,BASKARAN K,A01,4W Maruti
813,600,90042,613,603004564,100,17007406,CU1K02736,TMTA00527,1,1.00E-06,3240,18000,3240,18000,18000,1,18000,611,ADD060915,GSTAG18,16-11-2017 03:15,"SARRA,CHHINDWARA (M.P.)-480 001 ",200085,BASKARAN K,A01,4W Maruti
814,600,90040,613,603005359,10,17007407,CU1M04086,Z38008,1,1.00E-06,103500,575000,103500,575000,575000,1,575000,611,ADD061393,GSTAG18,21-12-2017 07:33,TATA COMMERCIAL VEHICLE DEALERCHITTOOR - A.P ,200085,BASKARAN K,M01,LCV - TATA
815,600,90040,613,603005359,10,17007407,CU1M04086,Z38008,1,1.00E-06,103500,575000,103500,575000,575000,1,575000,611,ADD061393,GSTAG18,21-12-2017 07:33,TATA COMMERCIAL VEHICLE DEALERCHITTOOR - A.P ,200085,BASKARAN K,M01,LCV - TATA
816,600,90050,613,603005533,50,17007408,CU1S02416,3603IMP00,1,1.00E-06,2639.52,14664,2639.52,14664,7332,2,14664,611,PLC002906,GSTAG18,28-12-2017 16:32,"\#156, MPM LANEIst FLOOR, SP ROADBANGALORE-560002",200085,BASKARAN K,L01,Other Industry
817,600,90050,613,603005533,50,17007408,CU1S02416,3603IMP00,1,1.00E-06,2639.52,14664,2639.52,14664,7332,2,14664,611,PLC002906,GSTAG18,28-12-2017 16:32,"\#156, MPM LANEIst FLOOR, SP ROADBANGALORE-560002",200085,BASKARAN K,L01,Other Industry
818,600,90042,613,603005430,50,17007442,CU1K02665,2399BR005,1,1.00E-06,18000,100000,18000,100000,100000,1,100000,611,ADD061465,GSTAG18,26-12-2017 06:30,"NAVNAGAR, SECTOR #4,  KALIDAS CIRCLENEAR CHALUKYA HOTELBAGALKOT - 587102",200085,BASKARAN K,A23,4W - RENAULT
819,600,90042,613,603005430,50,17007442,CU1K02665,2399BR005,1,1.00E-06,18000,100000,18000,100000,100000,1,100000,611,ADD061465,GSTAG18,26-12-2017 06:30,"NAVNAGAR, SECTOR #4,  KALIDAS CIRCLENEAR CHALUKYA HOTELBAGALKOT - 587102",200085,BASKARAN K,A23,4W - RENAULT
820,600,90040,613,603005383,10,17007374,CU1B00575,S12102,1,1.00E-06,27039.96,150222,27039.96,150222,75111,2,150222,611,ADD002150,GSTAG18,22-12-2017 06:31,"NH-2, CHANDA MOREP.O: KALIPAHARIASANSOL-713339,PASCHIM BARDDHAMAN",200085,BASKARAN K,A01,4W Maruti
821,600,90040,613,603005383,10,17007374,CU1B00575,S12102,1,1.00E-06,27039.96,150222,27039.96,150222,75111,2,150222,611,ADD002150,GSTAG18,22-12-2017 06:31,"NH-2, CHANDA MOREP.O: KALIPAHARIASANSOL-713339,PASCHIM BARDDHAMAN",200085,BASKARAN K,A01,4W Maruti
822,600,90042,613,603005470,30,17007476,CU1E00794,K13990003,1,1.00E-06,540,3000,540,3000,3000,1,3000,611,ADD061494,GSTAG18,27-12-2017 07:30,"C/O COUNTO AUTOMOBILES PVT LTDMAPUSA INDUSTRIAL AREA,MAPUSA, GOA - 403507",200085,BASKARAN K,A08,4W Hyundai
823,600,90042,613,603005470,30,17007476,CU1E00794,K13990003,1,1.00E-06,540,3000,540,3000,3000,1,3000,611,ADD061494,GSTAG18,27-12-2017 07:30,"C/O COUNTO AUTOMOBILES PVT LTDMAPUSA INDUSTRIAL AREA,MAPUSA, GOA - 403507",200085,BASKARAN K,A08,4W Hyundai
824,600,90040,613,603005045,30,17007482,CU1S09813,S25005,1,1.00E-06,27900,155000,27900,155000,155000,1,155000,611,ADD061252,GSTAG18,08-12-2017 10:31,"OPP BANAS DAIRY, AT- JAGANAPALANPUR,DIST- BANASKANTHAGUJARAT-385 001",200085,BASKARAN K,A24,4W - MFC
825,600,90040,613,603005045,30,17007482,CU1S09813,S25005,1,1.00E-06,27900,155000,27900,155000,155000,1,155000,611,ADD061252,GSTAG18,08-12-2017 10:31,"OPP BANAS DAIRY, AT- JAGANAPALANPUR,DIST- BANASKANTHAGUJARAT-385 001",200085,BASKARAN K,A24,4W - MFC
826,600,90042,613,603005500,170,17007527,CU1E01102,FRT,1,1.00E-06,4500,25000,4500,25000,25000,1,25000,611,ADD061500,GSTAG18,28-12-2017 09:31,PILIBHIT BY-PASS ROADOPPOSITE FUN CITYBAREILLY(U.P.)-243 006,200085,BASKARAN K,A01,4W Maruti
827,600,90042,613,603005500,170,17007527,CU1E01102,FRT,1,1.00E-06,4500,25000,4500,25000,25000,1,25000,611,ADD061500,GSTAG18,28-12-2017 09:31,PILIBHIT BY-PASS ROADOPPOSITE FUN CITYBAREILLY(U.P.)-243 006,200085,BASKARAN K,A01,4W Maruti
828,600,90050,613,603005621,10,17007536,CU1S02416,3603DAP00,1,1.00E-06,8344.08,46356,8344.08,46356,4635.6,10,46356,611,PLC002906,GSTAG18,03-01-2018 08:31,"\#156, MPM LANEIst FLOOR, SP ROADBANGALORE-560002",200085,BASKARAN K,L01,Other Industry
829,600,90050,613,603005621,10,17007536,CU1S02416,3603DAP00,1,1.00E-06,8344.08,46356,8344.08,46356,4635.6,10,46356,611,PLC002906,GSTAG18,03-01-2018 08:31,"\#156, MPM LANEIst FLOOR, SP ROADBANGALORE-560002",200085,BASKARAN K,L01,Other Industry
830,600,90040,613,603005644,10,17007561,CU1S00006,S12102,1,1.00E-06,14040,78000,14040,78000,78000,1,78000,611,ADD012562,GSTAG18,04-01-2018 06:31,"5-4-100 & 101/A,NEAR RLY. BRIDGERANIGUNJSECUNDERABAD-500 003-TELANGANA",200085,BASKARAN K,A13,4W Unorganised/General
831,600,90040,613,603005644,10,17007561,CU1S00006,S12102,1,1.00E-06,14040,78000,14040,78000,78000,1,78000,611,ADD012562,GSTAG18,04-01-2018 06:31,"5-4-100 & 101/A,NEAR RLY. BRIDGERANIGUNJSECUNDERABAD-500 003-TELANGANA",200085,BASKARAN K,A13,4W Unorganised/General
832,600,90042,613,603005223,20,17007587,CU1S07617,3899YS009,1,1.00E-06,6300,35000,6300,35000,35000,1,35000,611,ADD061027,GSTAG18,18-12-2017 06:32,"OPP. AMUL MILK SHEET KENDRANR. HANSAPUR VILLAGE PATIAPATAN UNJHA ROAD, PATAN - 384265",200085,BASKARAN K,A01,4W Maruti
833,600,90042,613,603005223,20,17007587,CU1S07617,3899YS009,1,1.00E-06,6300,35000,6300,35000,35000,1,35000,611,ADD061027,GSTAG18,18-12-2017 06:32,"OPP. AMUL MILK SHEET KENDRANR. HANSAPUR VILLAGE PATIAPATAN UNJHA ROAD, PATAN - 384265",200085,BASKARAN K,A01,4W Maruti
834,600,90040,613,603005622,10,17007589,CU1S01738,Z20001,1,1.00E-06,11160,62000,11160,62000,62000,1,62000,611,ADD059489,GSTAG18,03-01-2018 08:31,"PLOT NO.-217 / 218BESIDE GULZAR HOTELNAGPUR ROAD, GORAKHPUR,JABALPUR (M.P.) - 482001",200085,BASKARAN K,A01,4W Maruti
835,600,90040,613,603005622,10,17007589,CU1S01738,Z20001,1,1.00E-06,11160,62000,11160,62000,62000,1,62000,611,ADD059489,GSTAG18,03-01-2018 08:31,"PLOT NO.-217 / 218BESIDE GULZAR HOTELNAGPUR ROAD, GORAKHPUR,JABALPUR (M.P.) - 482001",200085,BASKARAN K,A01,4W Maruti
836,600,90040,613,603005337,20,17007615,CU1V01740,Z13035,1,1.00E-06,5443.2,30240,5443.2,30240,15120,2,30240,611,ADD059738,GSTAG18,20-12-2017 16:33,"SHOP NO 1 TO 4SAI SHRADDHA COMPLEX,OPP HOTELCIDCO, NASIK-422 009, M.98221 96741",200085,BASKARAN K,L01,Other Industry
837,600,90040,613,603005337,20,17007615,CU1V01740,Z13035,1,1.00E-06,5443.2,30240,5443.2,30240,15120,2,30240,611,ADD059738,GSTAG18,20-12-2017 16:33,"SHOP NO 1 TO 4SAI SHRADDHA COMPLEX,OPP HOTELCIDCO, NASIK-422 009, M.98221 96741",200085,BASKARAN K,L01,Other Industry
838,600,90040,613,603005682,10,17007619,CU1G0761,S15034,1,1.00E-06,14714.1,81745,14714.1,81745,81745,1,81745,611,ADD059891,GSTAG18,08-01-2018 04:31,KOTWALI ROAD NAJIBABADUTTAR PRADESH - 246 763 ,200085,BASKARAN K,C08,TYRE General
839,600,90040,613,603005682,10,17007619,CU1G0761,S15034,1,1.00E-06,14714.1,81745,14714.1,81745,81745,1,81745,611,ADD059891,GSTAG18,08-01-2018 04:31,KOTWALI ROAD NAJIBABADUTTAR PRADESH - 246 763 ,200085,BASKARAN K,C08,TYRE General
840,600,90040,613,603005627,10,17007626,CU1S09821,S11015,1,1.00E-06,15480,86000,15480,86000,43000,2,86000,611,ADD061545,GSTAG18,03-01-2018 08:31,"OPP.HPCL  LPG BOTTLING PLANT,NR.ICHCHHAPORE CIRCLEHAZIRA MAGDALLA RD,ICHCHHAPORESURAT,GUJARAT",200085,BASKARAN K,A04,4W Telco
841,600,90040,613,603005627,10,17007626,CU1S09821,S11015,1,1.00E-06,15480,86000,15480,86000,43000,2,86000,611,ADD061545,GSTAG18,03-01-2018 08:31,"OPP.HPCL  LPG BOTTLING PLANT,NR.ICHCHHAPORE CIRCLEHAZIRA MAGDALLA RD,ICHCHHAPORESURAT,GUJARAT",200085,BASKARAN K,A04,4W Telco
842,600,90040,613,603005736,10,17007642,CU1S01914,S15034,1,1.00E-06,10800,60000,10800,60000,60000,1,60000,611,PLC007052,GSTAG14,09-01-2018 06:31,"No:239,240 PATEL ROADOPP.PENTACOSTAL CHURCHRAM NAGAR,COIMBATORE",200085,BASKARAN K,C09,Tyre Shop - HOT
843,600,90040,613,603005736,10,17007642,CU1S01914,S15034,1,1.00E-06,10800,60000,10800,60000,60000,1,60000,611,PLC007052,GSTAG14,09-01-2018 06:31,"No:239,240 PATEL ROADOPP.PENTACOSTAL CHURCHRAM NAGAR,COIMBATORE",200085,BASKARAN K,C09,Tyre Shop - HOT
844,600,90042,613,603005711,30,17007638,CU1T00002,2399BR005,1,1.00E-06,17100,95000,17100,95000,95000,1,95000,611,PLC003216,GSTAG18,08-01-2018 09:30,"PLOT NO.19,KHARAVEL NAGAR, UNIT-3BHUBANESHWAR - 751 001 ",200085,BASKARAN K,502,DEALERS
845,600,90042,613,603005711,30,17007638,CU1T00002,2399BR005,1,1.00E-06,17100,95000,17100,95000,95000,1,95000,611,PLC003216,GSTAG18,08-01-2018 09:30,"PLOT NO.19,KHARAVEL NAGAR, UNIT-3BHUBANESHWAR - 751 001 ",200085,BASKARAN K,502,DEALERS
846,600,90040,613,603005363,10,17007680,CU1S08986,S25004,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,ADD042316,GSTAG18,21-12-2017 12:31,"NH 2, L&T MORE,NEAR MUCHIPARADURGAPURBURDWAN (W.B)",200085,BASKARAN K,A23,4W - RENAULT
847,600,90040,613,603005363,10,17007680,CU1S08986,S25004,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,ADD042316,GSTAG18,21-12-2017 12:31,"NH 2, L&T MORE,NEAR MUCHIPARADURGAPURBURDWAN (W.B)",200085,BASKARAN K,A23,4W - RENAULT
848,600,90040,613,603005662,50,17007700,CU1S06999,S46024,1,1.00E-06,31500,175000,31500,175000,175000,1,175000,611,ADD061655,GSTAG18,05-01-2018 10:31,NR. UDGAM HIGHER SCONDARY SCHOOLJODHPUR CROSS ROADAHEMDABAD - 380015,200085,BASKARAN K,A08,4W Hyundai
849,600,90040,613,603005662,50,17007700,CU1S06999,S46024,1,1.00E-06,31500,175000,31500,175000,175000,1,175000,611,ADD061655,GSTAG18,05-01-2018 10:31,NR. UDGAM HIGHER SCONDARY SCHOOLJODHPUR CROSS ROADAHEMDABAD - 380015,200085,BASKARAN K,A08,4W Hyundai
850,600,90042,613,603005665,50,17007701,CU1S06999,3899YS009,1,1.00E-06,4500,25000,4500,25000,25000,1,25000,611,ADD061655,GSTAG18,05-01-2018 10:31,NR. UDGAM HIGHER SCONDARY SCHOOLJODHPUR CROSS ROADAHEMDABAD - 380015,200085,BASKARAN K,A08,4W Hyundai
851,600,90042,613,603005665,50,17007701,CU1S06999,3899YS009,1,1.00E-06,4500,25000,4500,25000,25000,1,25000,611,ADD061655,GSTAG18,05-01-2018 10:31,NR. UDGAM HIGHER SCONDARY SCHOOLJODHPUR CROSS ROADAHEMDABAD - 380015,200085,BASKARAN K,A08,4W Hyundai
852,600,90040,613,603005903,10,17007819,CU1I00303,S12102,1,1.00E-06,13140,73000,13140,73000,73000,1,73000,611,DLC071428,GSTAG18,17-01-2018 07:31,"SB117, 3RD CROSS,, PEENYA IST STAGE,PEENYA INDUSTRIAL AREABANGALORE",200085,BASKARAN K,A13,4W Unorganised/General
853,600,90040,613,603005903,10,17007819,CU1I00303,S12102,1,1.00E-06,13140,73000,13140,73000,73000,1,73000,611,DLC071428,GSTAG18,17-01-2018 07:31,"SB117, 3RD CROSS,, PEENYA IST STAGE,PEENYA INDUSTRIAL AREABANGALORE",200085,BASKARAN K,A13,4W Unorganised/General
854,600,90040,613,603005855,10,17007766,CU1S00006,X130025,1,1.00E-06,5140.8,28560,5140.8,28560,9520,3,28560,611,PLC001078,GSTAG18,15-01-2018 05:31,"5-4-100&101/A M.G ROADNEAR RLY.BRIDGE,RANIGUNJSECUNDERABAD",200085,BASKARAN K,L01,Other Industry
855,600,90040,613,603005855,10,17007766,CU1S00006,X130025,1,1.00E-06,5140.8,28560,5140.8,28560,9520,3,28560,611,PLC001078,GSTAG18,15-01-2018 05:31,"5-4-100&101/A M.G ROADNEAR RLY.BRIDGE,RANIGUNJSECUNDERABAD",200085,BASKARAN K,L01,Other Industry
856,600,90040,613,603005855,30,17007766,CU1S00006,S13002,1,1.00E-06,24724.8,137360,24724.8,137360,13736,10,137360,611,PLC001078,GSTAG18,15-01-2018 05:31,"5-4-100&101/A M.G ROADNEAR RLY.BRIDGE,RANIGUNJSECUNDERABAD",200085,BASKARAN K,L01,Other Industry
857,600,90040,613,603005855,30,17007766,CU1S00006,S13002,1,1.00E-06,24724.8,137360,24724.8,137360,13736,10,137360,611,PLC001078,GSTAG18,15-01-2018 05:31,"5-4-100&101/A M.G ROADNEAR RLY.BRIDGE,RANIGUNJSECUNDERABAD",200085,BASKARAN K,L01,Other Industry
858,600,90040,613,603005256,10,17007774,CU1J00001,S12072,1,1.00E-06,21330,118500,21330,118500,23700,5,118500,611,PLC000469,GSTAG18,19-12-2017 05:31,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA,700 072-WB",200085,BASKARAN K,B04,2W TVS
859,600,90040,613,603005256,10,17007774,CU1J00001,S12072,1,1.00E-06,21330,118500,21330,118500,23700,5,118500,611,PLC000469,GSTAG18,19-12-2017 05:31,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA,700 072-WB",200085,BASKARAN K,B04,2W TVS
860,600,90042,613,603005716,10,17007777,CU1J00001,200320450,1,1.00E-06,14760,82000,14760,82000,82000,1,82000,611,PLC000469,GSTAG18,08-01-2018 09:30,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA,700 072-WB",200085,BASKARAN K,C07,TYRE General
861,600,90042,613,603005716,10,17007777,CU1J00001,200320450,1,1.00E-06,14760,82000,14760,82000,82000,1,82000,611,PLC000469,GSTAG18,08-01-2018 09:30,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA,700 072-WB",200085,BASKARAN K,C07,TYRE General
862,600,90040,613,603005642,10,17007714,CU1A03314,S12102,1,1.00E-06,12960,72000,12960,72000,72000,1,72000,611,DLC056206,GSTAG18,04-01-2018 06:31,4 L GOPALA TOWER25 RAJENDRA PALACENEW DELHI - 110 008,200085,BASKARAN K,502,DEALERS
863,600,90040,613,603005642,10,17007714,CU1A03314,S12102,1,1.00E-06,12960,72000,12960,72000,72000,1,72000,611,DLC056206,GSTAG18,04-01-2018 06:31,4 L GOPALA TOWER25 RAJENDRA PALACENEW DELHI - 110 008,200085,BASKARAN K,502,DEALERS
864,600,90042,613,603003170,90,17007717,CU1S00015,1199PP002,1,1.00E-06,68040,378000,68040,378000,37800,10,378000,611,DA1014127,GSTAG18,11-09-2017 10:30,"(NEAR RAJU GODOWN DEALER)KHASRA NO:30/6,LIBASPUR,DELHI-110 042",200085,BASKARAN K,L01,Other Industry
865,600,90042,613,603003170,90,17007717,CU1S00015,1199PP002,1,1.00E-06,68040,378000,68040,378000,37800,10,378000,611,DA1014127,GSTAG18,11-09-2017 10:30,"(NEAR RAJU GODOWN DEALER)KHASRA NO:30/6,LIBASPUR,DELHI-110 042",200085,BASKARAN K,L01,Other Industry
866,600,90040,613,603005413,50,17007754,CU1A03225,Z13037,1,1.00E-06,995,19900,995,19900,1990,10,19900,611,DA1053847,GSTAG16,26-12-2017 04:06,"No.3,16&17 KIADB INDL AREADODDABALLAPURBANGALORE-561203",200085,BASKARAN K,L01,Other Industry
867,600,90040,613,603005413,50,17007754,CU1A03225,Z13037,1,1.00E-06,995,19900,995,19900,1990,10,19900,611,DA1053847,GSTAG16,26-12-2017 04:06,"No.3,16&17 KIADB INDL AREADODDABALLAPURBANGALORE-561203",200085,BASKARAN K,L01,Other Industry
868,600,90040,613,603005811,10,17007728,CU1C00001,S11004,1,1.00E-06,7331.94,40733,7331.94,40733,40733,1,40733,611,PLC000290,GSTAG18,12-01-2018 05:31,OPP.ALL INDIA RADIO STATIONBANDAR ROADVIJAYAWADA,200085,BASKARAN K,L01,Other Industry
869,600,90040,613,603005811,10,17007728,CU1C00001,S11004,1,1.00E-06,7331.94,40733,7331.94,40733,40733,1,40733,611,PLC000290,GSTAG18,12-01-2018 05:31,OPP.ALL INDIA RADIO STATIONBANDAR ROADVIJAYAWADA,200085,BASKARAN K,L01,Other Industry
870,600,90040,613,603005782,10,17007733,CU1R00005,Z23003,1,1.00E-06,16200,90000,16200,90000,90000,1,90000,611,ADD061721,GSTAG18,11-01-2018 06:31,SANCHOREDISTT-JALORE343041,200085,BASKARAN K,A01,4W Maruti
871,600,90040,613,603005782,10,17007733,CU1R00005,Z23003,1,1.00E-06,16200,90000,16200,90000,90000,1,90000,611,ADD061721,GSTAG18,11-01-2018 06:31,SANCHOREDISTT-JALORE343041,200085,BASKARAN K,A01,4W Maruti
